:START_ID(restaurants),:END_ID(categories)
cbimTBHAiibDpq8O6mP4VQ,1
5QPZY59iu3a0C-jWsZR8ow,1
5QPZY59iu3a0C-jWsZR8ow,32
5QPZY59iu3a0C-jWsZR8ow,30
5QPZY59iu3a0C-jWsZR8ow,22
5QPZY59iu3a0C-jWsZR8ow,26
QOMipQ_Xd2ISvO0MvAS_xQ,1
QOMipQ_Xd2ISvO0MvAS_xQ,25
QOMipQ_Xd2ISvO0MvAS_xQ,4
QOMipQ_Xd2ISvO0MvAS_xQ,28
jQJqbe8WXuQNKlUNXfpXmQ,1
jQJqbe8WXuQNKlUNXfpXmQ,12
jQJqbe8WXuQNKlUNXfpXmQ,4
jQJqbe8WXuQNKlUNXfpXmQ,35
s-0tlWRv3QQnFEzs5CytRw,9
s-0tlWRv3QQnFEzs5CytRw,144
s-0tlWRv3QQnFEzs5CytRw,1
s-0tlWRv3QQnFEzs5CytRw,163
s-0tlWRv3QQnFEzs5CytRw,6
-rf-o_H-3_6XUrSxOLRcpg,22
-rf-o_H-3_6XUrSxOLRcpg,3
-rf-o_H-3_6XUrSxOLRcpg,1
-rf-o_H-3_6XUrSxOLRcpg,88
-rf-o_H-3_6XUrSxOLRcpg,16
-rf-o_H-3_6XUrSxOLRcpg,10
-rf-o_H-3_6XUrSxOLRcpg,31
-rf-o_H-3_6XUrSxOLRcpg,36
JgYdYd7qXgFXVjGWFJOz1Q,31
JgYdYd7qXgFXVjGWFJOz1Q,36
JgYdYd7qXgFXVjGWFJOz1Q,3
JgYdYd7qXgFXVjGWFJOz1Q,49
JgYdYd7qXgFXVjGWFJOz1Q,35
JgYdYd7qXgFXVjGWFJOz1Q,10
JgYdYd7qXgFXVjGWFJOz1Q,1
JgYdYd7qXgFXVjGWFJOz1Q,50
qC8Whdafj7-DQ29b7Rlcdw,0
qC8Whdafj7-DQ29b7Rlcdw,1
E9KNLJmufM-fFHV9xJSK4g,12
E9KNLJmufM-fFHV9xJSK4g,135
E9KNLJmufM-fFHV9xJSK4g,1
E9KNLJmufM-fFHV9xJSK4g,22
tpJSzkIvZYvGJB7rekoGjw,1
tpJSzkIvZYvGJB7rekoGjw,56
T3EnbJYkiMHutSxh0asEfA,96
T3EnbJYkiMHutSxh0asEfA,29
T3EnbJYkiMHutSxh0asEfA,3
T3EnbJYkiMHutSxh0asEfA,79
T3EnbJYkiMHutSxh0asEfA,12
T3EnbJYkiMHutSxh0asEfA,1
T3EnbJYkiMHutSxh0asEfA,4
WXVb0_TPSNGjqRshykMY8Q,32
WXVb0_TPSNGjqRshykMY8Q,31
WXVb0_TPSNGjqRshykMY8Q,1
WXVb0_TPSNGjqRshykMY8Q,30
WXVb0_TPSNGjqRshykMY8Q,22
59RdMsr5iXwZnD_qlnPskw,37
59RdMsr5iXwZnD_qlnPskw,1
59RdMsr5iXwZnD_qlnPskw,48
59RdMsr5iXwZnD_qlnPskw,26
dg3w68b9e4pJsdeCv5pHVQ,22
dg3w68b9e4pJsdeCv5pHVQ,107
dg3w68b9e4pJsdeCv5pHVQ,1
dg3w68b9e4pJsdeCv5pHVQ,30
dg3w68b9e4pJsdeCv5pHVQ,25
NDk4qwpkU2npNZu742OdBQ,4
NDk4qwpkU2npNZu742OdBQ,1
NDk4qwpkU2npNZu742OdBQ,34
v22_o4QdnXqLaXSO9MZE7Q,79
v22_o4QdnXqLaXSO9MZE7Q,1
v22_o4QdnXqLaXSO9MZE7Q,22
lM5TtwwucIPIzEPeDqDaEw,1
lM5TtwwucIPIzEPeDqDaEw,50
lM5TtwwucIPIzEPeDqDaEw,49
JJF7J3UXCNSwCXAP4LojtQ,1
JJF7J3UXCNSwCXAP4LojtQ,31
JJF7J3UXCNSwCXAP4LojtQ,35
JJF7J3UXCNSwCXAP4LojtQ,36
jXHjuZSgxAPCDZjxBXsPZg,56
jXHjuZSgxAPCDZjxBXsPZg,1
7T3curcaRIXUmbXZEE6lVw,1
7T3curcaRIXUmbXZEE6lVw,56
I99hAdRjOW31DfHW6MUqwg,25
I99hAdRjOW31DfHW6MUqwg,24
I99hAdRjOW31DfHW6MUqwg,1
eUes9qc-i7WMkUIdtddNDQ,1
eUes9qc-i7WMkUIdtddNDQ,32
eUes9qc-i7WMkUIdtddNDQ,31
2UPOe4CTsy57JyBWCjNWbQ,6
2UPOe4CTsy57JyBWCjNWbQ,28
2UPOe4CTsy57JyBWCjNWbQ,9
2UPOe4CTsy57JyBWCjNWbQ,29
2UPOe4CTsy57JyBWCjNWbQ,1
2UPOe4CTsy57JyBWCjNWbQ,76
RjUlQqekSL14zu4rNOZuEQ,31
RjUlQqekSL14zu4rNOZuEQ,1
RjUlQqekSL14zu4rNOZuEQ,25
RjUlQqekSL14zu4rNOZuEQ,24
pn00KcFyvm88u7uwzka7cw,52
pn00KcFyvm88u7uwzka7cw,1
pn00KcFyvm88u7uwzka7cw,16
pn00KcFyvm88u7uwzka7cw,95
pn00KcFyvm88u7uwzka7cw,0
pn00KcFyvm88u7uwzka7cw,31
IHO1oAX0PrEQo5VYuipX7g,89
IHO1oAX0PrEQo5VYuipX7g,9
IHO1oAX0PrEQo5VYuipX7g,15
IHO1oAX0PrEQo5VYuipX7g,1
IHO1oAX0PrEQo5VYuipX7g,6
8htTVv-lUyz2SUXKcwSC_A,1
8htTVv-lUyz2SUXKcwSC_A,25
8htTVv-lUyz2SUXKcwSC_A,22
8htTVv-lUyz2SUXKcwSC_A,23
LOYex5JW6KuH_4t332wzsQ,144
LOYex5JW6KuH_4t332wzsQ,1
LOYex5JW6KuH_4t332wzsQ,9
LOYex5JW6KuH_4t332wzsQ,81
LOYex5JW6KuH_4t332wzsQ,15
LOYex5JW6KuH_4t332wzsQ,89
LOYex5JW6KuH_4t332wzsQ,25
LOYex5JW6KuH_4t332wzsQ,6
ULnAfyqr9dL2_yRsHdYFEQ,1
ULnAfyqr9dL2_yRsHdYFEQ,56
4hWPnJWr1pJYOcI0CGrzWg,1
4hWPnJWr1pJYOcI0CGrzWg,82
BJxoz5d_Z45JasgZ7o-5_g,34
BJxoz5d_Z45JasgZ7o-5_g,6
BJxoz5d_Z45JasgZ7o-5_g,1
BJxoz5d_Z45JasgZ7o-5_g,14
BJxoz5d_Z45JasgZ7o-5_g,9
BJxoz5d_Z45JasgZ7o-5_g,81
pcT9YZDxLYRriQhWz-PnhA,9
pcT9YZDxLYRriQhWz-PnhA,35
pcT9YZDxLYRriQhWz-PnhA,76
pcT9YZDxLYRriQhWz-PnhA,1
pcT9YZDxLYRriQhWz-PnhA,6
pcT9YZDxLYRriQhWz-PnhA,26
DB36BjmWWPkWqESu9tjIaQ,12
DB36BjmWWPkWqESu9tjIaQ,1
DB36BjmWWPkWqESu9tjIaQ,4
MHCH84BAFfYXyY-NujHG7Q,1
MHCH84BAFfYXyY-NujHG7Q,58
MHCH84BAFfYXyY-NujHG7Q,15
gFOs5ho8kuPyYBdVkR3VHA,22
gFOs5ho8kuPyYBdVkR3VHA,3
gFOs5ho8kuPyYBdVkR3VHA,148
gFOs5ho8kuPyYBdVkR3VHA,1
gFOs5ho8kuPyYBdVkR3VHA,26
gFOs5ho8kuPyYBdVkR3VHA,16
gFOs5ho8kuPyYBdVkR3VHA,103
NzuiDTVc1KOBPb-ZJgG2WA,1
NzuiDTVc1KOBPb-ZJgG2WA,25
NzuiDTVc1KOBPb-ZJgG2WA,45
NzuiDTVc1KOBPb-ZJgG2WA,4
u6J-aO61VRmS7NKeBzrSjQ,1
u6J-aO61VRmS7NKeBzrSjQ,9
u6J-aO61VRmS7NKeBzrSjQ,26
u6J-aO61VRmS7NKeBzrSjQ,43
u6J-aO61VRmS7NKeBzrSjQ,6
2KnB5sR6QmD8YRcEGsa8ow,1
2KnB5sR6QmD8YRcEGsa8ow,26
mHwn3XzGpyTXAe167aHMyA,1
mHwn3XzGpyTXAe167aHMyA,56
gkZ6iiEfnO7I2UzOHbkzrA,9
gkZ6iiEfnO7I2UzOHbkzrA,6
gkZ6iiEfnO7I2UzOHbkzrA,16
gkZ6iiEfnO7I2UzOHbkzrA,115
gkZ6iiEfnO7I2UzOHbkzrA,1
4EWOA4I8_oszeXs7_ejJWA,25
4EWOA4I8_oszeXs7_ejJWA,22
4EWOA4I8_oszeXs7_ejJWA,23
4EWOA4I8_oszeXs7_ejJWA,1
4EWOA4I8_oszeXs7_ejJWA,67
CFBnmxqAm4vX6v4BFye70w,20
CFBnmxqAm4vX6v4BFye70w,1
CFBnmxqAm4vX6v4BFye70w,29
CFBnmxqAm4vX6v4BFye70w,81
CFBnmxqAm4vX6v4BFye70w,22
CFBnmxqAm4vX6v4BFye70w,6
CFBnmxqAm4vX6v4BFye70w,26
CFBnmxqAm4vX6v4BFye70w,9
CFBnmxqAm4vX6v4BFye70w,14
CFBnmxqAm4vX6v4BFye70w,88
y_ErDiWeXxyYcL1_U966qQ,56
y_ErDiWeXxyYcL1_U966qQ,1
LI1pBFuAuen2hD2a5rilug,1
LI1pBFuAuen2hD2a5rilug,116
LI1pBFuAuen2hD2a5rilug,164
LI1pBFuAuen2hD2a5rilug,6
LI1pBFuAuen2hD2a5rilug,81
LI1pBFuAuen2hD2a5rilug,9
BHTpjNMdeja_cg9pRnRBOA,16
BHTpjNMdeja_cg9pRnRBOA,1
BHTpjNMdeja_cg9pRnRBOA,5
BHTpjNMdeja_cg9pRnRBOA,26
CQgXWdtFDfshGMVpWqE15A,32
CQgXWdtFDfshGMVpWqE15A,26
CQgXWdtFDfshGMVpWqE15A,1
YiNkf4WpIwLjsJPmgUeCRQ,1
YiNkf4WpIwLjsJPmgUeCRQ,12
rRWAgAsFhtXbhy8GoSt-TQ,25
rRWAgAsFhtXbhy8GoSt-TQ,12
rRWAgAsFhtXbhy8GoSt-TQ,1
sL_JrM7Llw5arZh0-JxZ2g,22
sL_JrM7Llw5arZh0-JxZ2g,25
sL_JrM7Llw5arZh0-JxZ2g,1
sL_JrM7Llw5arZh0-JxZ2g,34
sL_JrM7Llw5arZh0-JxZ2g,26
sL_JrM7Llw5arZh0-JxZ2g,54
sL_JrM7Llw5arZh0-JxZ2g,165
sL_JrM7Llw5arZh0-JxZ2g,86
i8uaneoCO8Nd6FVa02PBLw,6
i8uaneoCO8Nd6FVa02PBLw,9
i8uaneoCO8Nd6FVa02PBLw,81
i8uaneoCO8Nd6FVa02PBLw,0
i8uaneoCO8Nd6FVa02PBLw,95
i8uaneoCO8Nd6FVa02PBLw,1
zfZvIjyu_hsnrnDcUZuBqQ,25
zfZvIjyu_hsnrnDcUZuBqQ,1
zfZvIjyu_hsnrnDcUZuBqQ,35
zfZvIjyu_hsnrnDcUZuBqQ,12
OfUF725s1RaoaEOPY3hwZg,22
OfUF725s1RaoaEOPY3hwZg,19
OfUF725s1RaoaEOPY3hwZg,1
OfUF725s1RaoaEOPY3hwZg,166
OfUF725s1RaoaEOPY3hwZg,167
Ds8E5RPjm2UHUemXJVTs3w,3
Ds8E5RPjm2UHUemXJVTs3w,65
Ds8E5RPjm2UHUemXJVTs3w,159
Ds8E5RPjm2UHUemXJVTs3w,1
Ds8E5RPjm2UHUemXJVTs3w,96
Ds8E5RPjm2UHUemXJVTs3w,168
UVYxBJITEqiM1BJWbfUYMw,23
UVYxBJITEqiM1BJWbfUYMw,1
UVYxBJITEqiM1BJWbfUYMw,22
gHPS6jy5UzfVUDLUE74Y-A,30
gHPS6jy5UzfVUDLUE74Y-A,22
gHPS6jy5UzfVUDLUE74Y-A,1
gHPS6jy5UzfVUDLUE74Y-A,23
gHPS6jy5UzfVUDLUE74Y-A,108
XivGJBspUK_LWVRyp96EBA,1
XivGJBspUK_LWVRyp96EBA,25
_-pljHy_NUTTdd4dQBL-Yg,29
_-pljHy_NUTTdd4dQBL-Yg,26
_-pljHy_NUTTdd4dQBL-Yg,1
O-k86O0GnQgBn9KxUiE1iA,1
O-k86O0GnQgBn9KxUiE1iA,31
O-k86O0GnQgBn9KxUiE1iA,35
O-k86O0GnQgBn9KxUiE1iA,25
52pgQaYBZx8axZK4mPn0Ow,30
52pgQaYBZx8axZK4mPn0Ow,10
52pgQaYBZx8axZK4mPn0Ow,25
52pgQaYBZx8axZK4mPn0Ow,42
52pgQaYBZx8axZK4mPn0Ow,3
52pgQaYBZx8axZK4mPn0Ow,22
52pgQaYBZx8axZK4mPn0Ow,32
52pgQaYBZx8axZK4mPn0Ow,75
52pgQaYBZx8axZK4mPn0Ow,1
52pgQaYBZx8axZK4mPn0Ow,72
taQYHTJVJsnguw_tfEBShQ,34
taQYHTJVJsnguw_tfEBShQ,83
taQYHTJVJsnguw_tfEBShQ,22
taQYHTJVJsnguw_tfEBShQ,1
taQYHTJVJsnguw_tfEBShQ,147
QaPPKjlmCqX98J62Y-dlkg,29
QaPPKjlmCqX98J62Y-dlkg,25
QaPPKjlmCqX98J62Y-dlkg,34
QaPPKjlmCqX98J62Y-dlkg,1
QaPPKjlmCqX98J62Y-dlkg,147
QaPPKjlmCqX98J62Y-dlkg,16
h0jLNrV28BX3AC6yHaN2Kw,12
h0jLNrV28BX3AC6yHaN2Kw,1
-HlTwWdzyN7Ec1xTjntfog,25
-HlTwWdzyN7Ec1xTjntfog,1
-HlTwWdzyN7Ec1xTjntfog,133
-HlTwWdzyN7Ec1xTjntfog,31
-HlTwWdzyN7Ec1xTjntfog,35
-HlTwWdzyN7Ec1xTjntfog,36
50nOu5uopq2EbrSM90ZxOQ,24
50nOu5uopq2EbrSM90ZxOQ,12
50nOu5uopq2EbrSM90ZxOQ,1
dRFSMj5Q3lro4UDeN6oCQg,29
dRFSMj5Q3lro4UDeN6oCQg,1
wmDbIUgNaiemdgc6S2_-_A,56
wmDbIUgNaiemdgc6S2_-_A,1
m_a1nzDkdwYV9P2FvxqGsg,169
m_a1nzDkdwYV9P2FvxqGsg,170
m_a1nzDkdwYV9P2FvxqGsg,4
m_a1nzDkdwYV9P2FvxqGsg,1
aRetE3hno9ISsRMaRaobGA,26
aRetE3hno9ISsRMaRaobGA,58
aRetE3hno9ISsRMaRaobGA,1
LWIXucbDnKfXt1se2wtqLQ,56
LWIXucbDnKfXt1se2wtqLQ,1
m0goxK9IkGhjoyfEA9ZvBQ,1
m0goxK9IkGhjoyfEA9ZvBQ,42
m0goxK9IkGhjoyfEA9ZvBQ,16
pVNQNJe5D5jnygJjWwSnfw,6
pVNQNJe5D5jnygJjWwSnfw,26
pVNQNJe5D5jnygJjWwSnfw,15
pVNQNJe5D5jnygJjWwSnfw,89
pVNQNJe5D5jnygJjWwSnfw,1
pVNQNJe5D5jnygJjWwSnfw,9
8nio_7eFGbCSLhiLwbWvdA,1
8nio_7eFGbCSLhiLwbWvdA,32
8nio_7eFGbCSLhiLwbWvdA,15
evrQGHs_lC_fmEniotaX8A,26
evrQGHs_lC_fmEniotaX8A,22
evrQGHs_lC_fmEniotaX8A,30
evrQGHs_lC_fmEniotaX8A,16
evrQGHs_lC_fmEniotaX8A,1
2kDAi5Od8S7C5QQ0TvLVxA,34
2kDAi5Od8S7C5QQ0TvLVxA,56
2kDAi5Od8S7C5QQ0TvLVxA,20
2kDAi5Od8S7C5QQ0TvLVxA,19
2kDAi5Od8S7C5QQ0TvLVxA,1
2kDAi5Od8S7C5QQ0TvLVxA,14
i6-HSvdSaNy-Sr4FXiM9YA,1
i6-HSvdSaNy-Sr4FXiM9YA,12
wYvNRu5yElMs108nz908hg,6
wYvNRu5yElMs108nz908hg,26
wYvNRu5yElMs108nz908hg,171
wYvNRu5yElMs108nz908hg,147
wYvNRu5yElMs108nz908hg,9
wYvNRu5yElMs108nz908hg,1
wYvNRu5yElMs108nz908hg,150
wYvNRu5yElMs108nz908hg,76
86Zz4Bysrm6GIBpci955wQ,145
86Zz4Bysrm6GIBpci955wQ,84
86Zz4Bysrm6GIBpci955wQ,22
86Zz4Bysrm6GIBpci955wQ,29
86Zz4Bysrm6GIBpci955wQ,54
86Zz4Bysrm6GIBpci955wQ,1
86Zz4Bysrm6GIBpci955wQ,15
7PmBvrYIRJRWM9dfp6Mv-g,0
7PmBvrYIRJRWM9dfp6Mv-g,1
7PmBvrYIRJRWM9dfp6Mv-g,104
Soz-9beX1fUmz3Yxp1sphg,2
Soz-9beX1fUmz3Yxp1sphg,1
Soz-9beX1fUmz3Yxp1sphg,132
Soz-9beX1fUmz3Yxp1sphg,130
Soz-9beX1fUmz3Yxp1sphg,75
FnI_J_T63I3Py7GnnmDaWA,1
FnI_J_T63I3Py7GnnmDaWA,20
FnI_J_T63I3Py7GnnmDaWA,19
FnI_J_T63I3Py7GnnmDaWA,172
msp4nQ9YPzSA7d6fVbSrAA,1
msp4nQ9YPzSA7d6fVbSrAA,19
msp4nQ9YPzSA7d6fVbSrAA,56
msp4nQ9YPzSA7d6fVbSrAA,20
GsTHcKsO4c9ZnK0AdwfCpw,42
GsTHcKsO4c9ZnK0AdwfCpw,30
GsTHcKsO4c9ZnK0AdwfCpw,1
GsTHcKsO4c9ZnK0AdwfCpw,22
GsTHcKsO4c9ZnK0AdwfCpw,15
MsahEUyFXv-chom17KI_3w,3
MsahEUyFXv-chom17KI_3w,10
MsahEUyFXv-chom17KI_3w,22
MsahEUyFXv-chom17KI_3w,26
MsahEUyFXv-chom17KI_3w,24
MsahEUyFXv-chom17KI_3w,1
Ry_VL75WDfuudBMu3q4cAA,22
Ry_VL75WDfuudBMu3q4cAA,32
Ry_VL75WDfuudBMu3q4cAA,1
Ry_VL75WDfuudBMu3q4cAA,94
Ry_VL75WDfuudBMu3q4cAA,45
i5PMM5ERgui9glBLO1vq9w,56
i5PMM5ERgui9glBLO1vq9w,1
sRATWcg2MaU6_wVVLCmxog,35
sRATWcg2MaU6_wVVLCmxog,49
sRATWcg2MaU6_wVVLCmxog,1
sRATWcg2MaU6_wVVLCmxog,50
vnANhbKBSyn_Kxul3ReR9A,1
vnANhbKBSyn_Kxul3ReR9A,25
vnANhbKBSyn_Kxul3ReR9A,22
0EYptIjdWCC41e03GBWwOA,1
0EYptIjdWCC41e03GBWwOA,32
0EYptIjdWCC41e03GBWwOA,35
0EYptIjdWCC41e03GBWwOA,25
0EYptIjdWCC41e03GBWwOA,45
0EYptIjdWCC41e03GBWwOA,31
xJ2-lBf5qtfyDCrAwrOpdg,4
xJ2-lBf5qtfyDCrAwrOpdg,12
xJ2-lBf5qtfyDCrAwrOpdg,1
ryqbpGS2tPKo2d9DkEdf4Q,1
ryqbpGS2tPKo2d9DkEdf4Q,0
OHtGdFojocDNolQYDWLnWg,1
OHtGdFojocDNolQYDWLnWg,31
OHtGdFojocDNolQYDWLnWg,16
OHtGdFojocDNolQYDWLnWg,95
OHtGdFojocDNolQYDWLnWg,0
OHtGdFojocDNolQYDWLnWg,52
LsMs0NL9jBukdsPqTP-sOA,93
LsMs0NL9jBukdsPqTP-sOA,15
LsMs0NL9jBukdsPqTP-sOA,2
LsMs0NL9jBukdsPqTP-sOA,3
LsMs0NL9jBukdsPqTP-sOA,1
LsMs0NL9jBukdsPqTP-sOA,6
LsMs0NL9jBukdsPqTP-sOA,96
qOFcDjpUw5oeV7LIdDAubg,83
qOFcDjpUw5oeV7LIdDAubg,1
qOFcDjpUw5oeV7LIdDAubg,22
qOFcDjpUw5oeV7LIdDAubg,8
qOFcDjpUw5oeV7LIdDAubg,173
cemvFp_hGI_6ev5_pd9Lew,1
cemvFp_hGI_6ev5_pd9Lew,12
lkAzVdzEZE0jEU91PmvQhQ,0
lkAzVdzEZE0jEU91PmvQhQ,1
-jtTmbqX3jeMs4z693SO4w,1
-jtTmbqX3jeMs4z693SO4w,6
-jtTmbqX3jeMs4z693SO4w,81
-jtTmbqX3jeMs4z693SO4w,4
-jtTmbqX3jeMs4z693SO4w,12
-jtTmbqX3jeMs4z693SO4w,9
N_Pv_9FMS47hR3w6TH4rmg,143
N_Pv_9FMS47hR3w6TH4rmg,56
N_Pv_9FMS47hR3w6TH4rmg,1
N_Pv_9FMS47hR3w6TH4rmg,174
N_Pv_9FMS47hR3w6TH4rmg,6
W1TfZnKeZxP5KaNPB3SXxA,0
W1TfZnKeZxP5KaNPB3SXxA,1
9XzPqLGIkuN1rmqWH7aP9A,16
9XzPqLGIkuN1rmqWH7aP9A,30
9XzPqLGIkuN1rmqWH7aP9A,1
9XzPqLGIkuN1rmqWH7aP9A,22
9XzPqLGIkuN1rmqWH7aP9A,42
ja-xLPyx8Ha3tJ-tx-0CCw,1
ja-xLPyx8Ha3tJ-tx-0CCw,37
AED1P8U_kyYerD1OPndpTQ,1
AED1P8U_kyYerD1OPndpTQ,12
fqyKLWyaBHAz8I-FhEsruQ,160
fqyKLWyaBHAz8I-FhEsruQ,18
fqyKLWyaBHAz8I-FhEsruQ,133
fqyKLWyaBHAz8I-FhEsruQ,1
fqyKLWyaBHAz8I-FhEsruQ,128
fqyKLWyaBHAz8I-FhEsruQ,130
fqyKLWyaBHAz8I-FhEsruQ,131
nyISj6w5j8OBgbG88C5rZg,25
nyISj6w5j8OBgbG88C5rZg,1
nyISj6w5j8OBgbG88C5rZg,24
FWasI2Kq6OGBN60pvN__wA,1
FWasI2Kq6OGBN60pvN__wA,32
FWasI2Kq6OGBN60pvN__wA,31
7soL3w71DCyyoC9XKLODkw,1
7soL3w71DCyyoC9XKLODkw,58
7soL3w71DCyyoC9XKLODkw,15
7soL3w71DCyyoC9XKLODkw,26
7soL3w71DCyyoC9XKLODkw,33
bOsKg2PXQeSjTPWYNFnKxw,15
bOsKg2PXQeSjTPWYNFnKxw,43
bOsKg2PXQeSjTPWYNFnKxw,6
bOsKg2PXQeSjTPWYNFnKxw,9
bOsKg2PXQeSjTPWYNFnKxw,1
nGcfY8qVamkNIW7emQlfSQ,6
nGcfY8qVamkNIW7emQlfSQ,9
nGcfY8qVamkNIW7emQlfSQ,52
nGcfY8qVamkNIW7emQlfSQ,26
nGcfY8qVamkNIW7emQlfSQ,58
nGcfY8qVamkNIW7emQlfSQ,33
nGcfY8qVamkNIW7emQlfSQ,0
nGcfY8qVamkNIW7emQlfSQ,1
uK-mJE9L3P4X80gKp69i9A,1
uK-mJE9L3P4X80gKp69i9A,25
uK-mJE9L3P4X80gKp69i9A,4
_6BiItGONFUlzOYEYBMFkA,99
_6BiItGONFUlzOYEYBMFkA,100
_6BiItGONFUlzOYEYBMFkA,15
_6BiItGONFUlzOYEYBMFkA,1
_6BiItGONFUlzOYEYBMFkA,115
_6BiItGONFUlzOYEYBMFkA,43
_6BiItGONFUlzOYEYBMFkA,22
_6BiItGONFUlzOYEYBMFkA,6
_6BiItGONFUlzOYEYBMFkA,9
_6BiItGONFUlzOYEYBMFkA,27
_6BiItGONFUlzOYEYBMFkA,26
_6BiItGONFUlzOYEYBMFkA,34
yEHnyZkYPROFuSf8jDfVVA,36
yEHnyZkYPROFuSf8jDfVVA,31
yEHnyZkYPROFuSf8jDfVVA,1
13l05k8AeGBJOIp5H4wlIA,76
13l05k8AeGBJOIp5H4wlIA,28
13l05k8AeGBJOIp5H4wlIA,9
13l05k8AeGBJOIp5H4wlIA,6
13l05k8AeGBJOIp5H4wlIA,32
13l05k8AeGBJOIp5H4wlIA,1
13l05k8AeGBJOIp5H4wlIA,35
13l05k8AeGBJOIp5H4wlIA,26
4B1NLfBJRfeJ_7bKVTNa_w,1
4B1NLfBJRfeJ_7bKVTNa_w,49
Ct_g_xmNh1wvpfTD-QLI8Q,34
Ct_g_xmNh1wvpfTD-QLI8Q,13
Ct_g_xmNh1wvpfTD-QLI8Q,17
Ct_g_xmNh1wvpfTD-QLI8Q,1
Ct_g_xmNh1wvpfTD-QLI8Q,22
Ct_g_xmNh1wvpfTD-QLI8Q,173
Ct_g_xmNh1wvpfTD-QLI8Q,21
plf8Gya3Yzhy1pA_pUXWyg,1
plf8Gya3Yzhy1pA_pUXWyg,48
OIeYD36y99Q6xObzwCJPwQ,25
OIeYD36y99Q6xObzwCJPwQ,1
OIeYD36y99Q6xObzwCJPwQ,12
OIeYD36y99Q6xObzwCJPwQ,4
8zSe71yhFMeydp1UKJrEEg,1
8zSe71yhFMeydp1UKJrEEg,37
trkKocO5llb_3z54Q01q9w,45
trkKocO5llb_3z54Q01q9w,25
trkKocO5llb_3z54Q01q9w,1
0cLTDo4xyBWCxp0bMmwjIw,25
0cLTDo4xyBWCxp0bMmwjIw,12
0cLTDo4xyBWCxp0bMmwjIw,34
0cLTDo4xyBWCxp0bMmwjIw,1
0cLTDo4xyBWCxp0bMmwjIw,86
TPYRKrXsdUfOUQNFm6w_3w,16
TPYRKrXsdUfOUQNFm6w_3w,22
TPYRKrXsdUfOUQNFm6w_3w,175
TPYRKrXsdUfOUQNFm6w_3w,1
TPYRKrXsdUfOUQNFm6w_3w,176
TPYRKrXsdUfOUQNFm6w_3w,26
TPYRKrXsdUfOUQNFm6w_3w,30
TPYRKrXsdUfOUQNFm6w_3w,96
TPYRKrXsdUfOUQNFm6w_3w,15
TPYRKrXsdUfOUQNFm6w_3w,11
TPYRKrXsdUfOUQNFm6w_3w,65
TPYRKrXsdUfOUQNFm6w_3w,58
TPYRKrXsdUfOUQNFm6w_3w,3
S6ACtNZ5wY0EjmK07iWUgg,1
S6ACtNZ5wY0EjmK07iWUgg,22
S6ACtNZ5wY0EjmK07iWUgg,27
S6ACtNZ5wY0EjmK07iWUgg,15
S6ACtNZ5wY0EjmK07iWUgg,75
CUHE082XLb3X-vKsnFp4aQ,6
CUHE082XLb3X-vKsnFp4aQ,32
CUHE082XLb3X-vKsnFp4aQ,9
CUHE082XLb3X-vKsnFp4aQ,26
CUHE082XLb3X-vKsnFp4aQ,76
CUHE082XLb3X-vKsnFp4aQ,1
it6lzjNprkWZ2oKIHdfslA,48
it6lzjNprkWZ2oKIHdfslA,133
it6lzjNprkWZ2oKIHdfslA,1
752g7SDnEV4Jcj_fsEvWxA,147
752g7SDnEV4Jcj_fsEvWxA,22
752g7SDnEV4Jcj_fsEvWxA,35
752g7SDnEV4Jcj_fsEvWxA,25
752g7SDnEV4Jcj_fsEvWxA,12
752g7SDnEV4Jcj_fsEvWxA,1
752g7SDnEV4Jcj_fsEvWxA,5
752g7SDnEV4Jcj_fsEvWxA,4
752g7SDnEV4Jcj_fsEvWxA,135
jFUhWIXq4dDyMY5Z1yzwQg,12
jFUhWIXq4dDyMY5Z1yzwQg,1
jFUhWIXq4dDyMY5Z1yzwQg,49
Wbqv9rUtbNanq-hhegOYsg,12
Wbqv9rUtbNanq-hhegOYsg,1
DYIwMZs0aA0VqvzTAMuxag,12
DYIwMZs0aA0VqvzTAMuxag,1
DYIwMZs0aA0VqvzTAMuxag,4
DYIwMZs0aA0VqvzTAMuxag,35
5pQ2MsxB0eV8NDPJMO2DSQ,29
5pQ2MsxB0eV8NDPJMO2DSQ,1
GLdfpx0O93HoIJfHonV-JQ,1
GLdfpx0O93HoIJfHonV-JQ,75
GLdfpx0O93HoIJfHonV-JQ,25
GLdfpx0O93HoIJfHonV-JQ,34
GLdfpx0O93HoIJfHonV-JQ,115
GLdfpx0O93HoIJfHonV-JQ,9
GLdfpx0O93HoIJfHonV-JQ,15
GLdfpx0O93HoIJfHonV-JQ,6
GLdfpx0O93HoIJfHonV-JQ,43
UGRRI0KG9S8WI-oWTaPaHA,29
UGRRI0KG9S8WI-oWTaPaHA,1
UGRRI0KG9S8WI-oWTaPaHA,26
YLzdt-K1lTH-SaE8j5NqIQ,1
YLzdt-K1lTH-SaE8j5NqIQ,4
YLzdt-K1lTH-SaE8j5NqIQ,12
_BDXbsPPdSj-MbdwdICqAg,24
_BDXbsPPdSj-MbdwdICqAg,30
_BDXbsPPdSj-MbdwdICqAg,1
_BDXbsPPdSj-MbdwdICqAg,22
_BDXbsPPdSj-MbdwdICqAg,25
iGJ6-XgJrOkEgm-ahmS4sA,45
