reviews_id:ID(reviews),stars,useful,cool
5eCDywCSPUFK-qI_IlhBYQ,3,3,1
xMlvDdHQaBpts0DdOQnc7w,4,0,0
sC8y-2hc9iYBJEzu2GRLQg,1,1,0
DDOFPAg80KrUqgt7zSB82g,4,2,0
rFIoGLlXsI31BcvZMXd1Pg,4,0,0
14MuCZr4qrHaESVHg8Viqw,5,0,0
32SikYjxO8HWNivbSOWdgw,5,0,0
Z8v-ZiWv37b0wAPskR_p_g,3,1,0
ocPmV4tzyVfsrlBATve-5Q,4,0,0
powqVngItU1YhN7hrKSu6w,3,0,0
6sZUppi1h5JIFNN5FwajlA,2,0,0
YOwi5WdIsGuBYpxTdqtU_w,1,1,0
XBDimHJqUKxh9oFUWSvqbw,2,0,0
r-pewYph6AhkdBXhA_Uf7Q,3,0,0
DmPqGDT6FbD5eHJrvPKkCg,5,1,0
wmGMUqpeGJonSEFSyp-ogw,1,0,0
8Kcg3XTygbGdSFHJnnUOJQ,1,0,0
m-j_RCeKAvtpWMPZWFlouw,1,0,0
X3A1TyUNg3nHh-wLy2mWQA,5,0,0
vThKleaZA8-e7nocxKAWjg,4,0,0
JDgQNxW7Ct9N_0O3Mp4TYQ,1,0,0
fAmSgfZqHVMKqq2isWTOJA,5,5,3
yleSQY5MVhvJFa9vLHG8bQ,4,4,3
nzasB9FdcECyUiKIK50JgQ,4,0,0
tmK4C3X7vBEmFmX_EQweDg,2,3,0
5NJEn2TJXlksGhYRoIz1Nw,3,0,0
z9mdyXew8ZTWO-iCax2bJg,4,0,0
H8zQb7NCzWnmu5cEf1DfPA,4,0,1
q03LAYAt9mcuV84DMSRafw,3,0,0
7RPCU6B9WFnJZUc5SBSefQ,4,1,0
lrJzFMXWS7mtiGq-6tQhoQ,3,3,2
MP9IaI_4PLJRQZhB2Iu2Yg,3,0,0
Hz25k6Y-JnaDOU2DKI7QFg,2,0,0
bgXNWqjtTgOQsEjSKVe0xg,5,0,0
R3xMINz9BJfcBsAKzfwbpQ,4,2,1
CXO9MMv6vifVsta02epiBA,3,0,0
oE9tkRQK67x4Ln7CzolTXg,5,0,0
n7cHGlAG3W1Eo5BsP5GGMA,2,0,0
f3aH_dRULYS3GbUtouuSJg,1,0,0
b-uYDrk3olYHFDRZOwWD0g,1,0,0
jRJS2M8l7pZcijFcee1T5Q,4,2,1
sK6ogk6HlFJTba_U0nuwWA,5,3,0
1zRyj5dlC3BCuaDEyar49w,5,0,1
IgardMvX0zQHg6Z-V4QbEw,5,1,0
Ho0TXBSdqOh5wgIRa_b6sA,4,5,0
WyIuYHa3JtuJhT_HXU7eSg,5,3,1
JjZCHTlBpTcyVRXvD8P4eg,3,1,0
H_WdtUiupICZ_L_Zwb8SAQ,4,0,0
WNID0zu7KPWBFQU2goxWyg,2,1,0
9Bb8rdsSWdwYBLQeWDWK8w,1,3,0
NtwHQdwwctwo_Az_MTf4Dw,3,1,0
NTZx0wfStlxX5X1bSBFTRg,5,0,0
35DgJvP_epQijqxfas5yfA,2,0,0
MgpBy_sa2Qzotaf8d4w25A,5,2,0
lFaNPDZyqkLbuUlSaFqQLA,3,0,0
4FgNsXh9eBCDeQ0zPgNF7Q,4,0,0
juM6Yp6AXMCjpSok6lL2mA,1,0,0
JFaSv8ZS0mImPHiwV0Gy_Q,1,0,2
sFbH9URKW3BKzdG-CUWqtA,4,0,0
GtgsYhVEVknXWHlpXMG_2g,5,0,0
FvqyLYsDOQgU95NNapQ6Ag,4,0,0
UONkZZC8kuZptA_6LDZokg,5,0,0
62rmA1ZsKtY11Ez7rut1jg,3,0,0
h3PD2UWM4B3_CgB76lDaCA,2,1,2
ttsY8AFeWRUdXIOYTOBR5A,5,1,0
BqqIRg3EVUqh5fZIQAtfkQ,4,3,3
3SjUpXynmFmfuJeCOzvNCg,2,0,0
cdjSI_LY3-nkvRoPzYA8-Q,3,0,0
-fA1hRuNJXVqwz5zqWu5nw,1,2,0
Z0dPNPPT5tXAn7cQpY_gHA,4,0,0
M3jHRA0PDAd6k2ERM3HiSQ,5,0,0
rzsJ53gA3SwurZgPfNozHA,4,0,0
DQo0Y3sovCokz6uyVHFI6w,5,0,0
-DhV0o-Vj-hnoiojhQpdJQ,1,1,0
Jw-dmDTmdRdShBoli9O1nA,3,0,0
91SSuTOAjgL96-TUrmd2zA,3,0,0
WwwR1pCgSKJ8uz4Dh6SCeg,3,0,0
Ie_0JfnVoA14M9P1wfDK7A,4,0,0
xAlffcQm902eCg51u4GF8A,2,0,0
0NQG0RbjmBKV6yuInHevzw,5,1,0
PFUfaNBv3E2vFILJwYf0FA,5,0,0
AvFI-meK3C8s0RSFoqY58w,4,0,0
aL7X1ZbVheFFlzj9cJh_ew,5,1,0
bQpdiPIqjG-viXLuqes3CA,5,1,0
VRvyHtFWDHRs3RJ5ezTkgA,5,0,0
ovCWt8aBPHN_eVr7LQESTA,5,0,0
jiKvkisgmv-oIk_lsm1EMQ,5,0,0
NgJr9Bdrssyv5oXNAQ0kWw,5,1,1
q2anps8u4NitiVgBhe4W5g,5,0,1
i-8BtG72dg7CJ-foewdURA,3,2,0
HLVubZli2TBEtl7uW1hBxg,3,0,0
PCj9h2-c0qvuRis1-lA8dg,4,4,1
P1bTL1oOCYyiJ_iJPz-rBQ,5,1,0
Jl-HlKlUJEhyGZra9MqOAA,2,5,0
pcHgm3P64Wthc_Cqmt-_3Q,5,0,0
qCTUiB-eYpJbubzoqlNKRg,2,0,0
X8xsMx-FMoIkST_-TBLmoQ,5,0,0
U6qum0-d_rFVN9Ab-wqOEQ,1,1,0
xiOoBzP0RNFqhlb76OYd-A,4,0,0
UTiG1oIeTKm6SQLqE8fD_A,5,1,0
NwIr46eRGNX2JZqXzm9lrw,5,1,0
DHkd1ZVRb2G-0MVkp_RBnQ,3,0,0
0GAKck-2fR63au_FDl4iAw,1,1,0
aFYCnnBr_EI94rvagrE_RQ,4,2,0
bsEzBVmzCtXBZESxb-jdPg,4,0,1
ABTvJxgbU6h2sRi1aGtZyw,1,1,0
1VURrKFGNBJ0BBc4OUxBUQ,5,0,0
GpVn744crEEcY3A6CJVC_A,2,0,0
odpn1VnbgSpmIuTb-XwBmA,3,0,0
CDtOYsCGSldplNqwgqqG1Q,1,8,0
dqhrO49zV46-0TJKeKYGUA,4,3,0
t1lrDikm0rm9tSBS5Uby8g,1,0,0
MvdacQx-EWSzKYdFW3uTog,4,1,0
e64I5HHKG-Vw47NkcYwhpw,5,0,0
VB4ilVy26iIixSWO4YJsrg,1,0,0
FqqiGy_shJ_DuwSFzWYGag,1,2,0
HaR49bnZPmbTVrGQiFcwWw,4,0,0
DC7OfkdsqcM8g3ZVG_EUtQ,1,1,0
Ngrgpz6Wly43UU7IRRKrOQ,2,1,0
zizP78JvFaeATpaxgWLORA,2,0,0
gNnsmnm_RV7k4FCrkwyO1Q,1,1,0
rdgKo5tFFMnrBvRDvrmUIg,1,2,0
z_EoE-dJyWbAjh7ksJZBLg,4,2,1
rPR-ZiK6dGZuEOgdvSFutg,5,3,1
R4x4kE95zLzZliILOu83Dw,1,4,0
gNlARp3HZSxa_iIjCW_DRw,5,1,1
USpYFrxkcZEpg-IohBW0IQ,5,1,0
xrb6woJTqlcHHCsItaplFQ,1,0,0
emnpIwVm3icrcrm5AGtiRA,5,1,0
udQ3z_Aqzw3OkyxbFF6_Xw,5,0,0
PPmsceCJNcaj_ocaaaG3wA,3,2,1
vGTX0cBYE-P-6xU9TJA_Cw,3,0,0
Ts7m66W5--Yo6W0bPswptg,4,0,0
NzhHW83qSscn_Apw4wG5ow,2,3,0
17KRgB1zdTShf5M9Peiz6Q,2,0,0
8Kzb_Wfw83zV0bwMbzrkEQ,5,2,0
ke2KfoGlAUjMymXYoJ0hXQ,4,2,0
FHferfGSWpeNbRnanYv0XA,4,0,1
ClJ0TUxh_buPeiSvY95s3w,4,0,0
QjgsrxvNKCQfT_q7Wunj1g,5,2,0
y2lbiI0FF0ElbphQfQeo_w,5,0,0
mE6UM3RPeujjoazFcFmIjw,5,2,1
OcSqlg8HAjrI09aFg-OlMQ,5,4,0
P5sh6uXsWgproQ8Eu9D6FQ,3,0,0
trBpLGthFl6Eq79jxROHeQ,1,0,0
3qkMTz_LV9z2jZ_c8-aPnw,4,0,0
T76uPEmU7EjKXLpK39Lwrg,4,2,0
6GS7R6mMlPLkIQ2Vhp7lMg,3,0,0
cqQFtcp0eTjGykXgB4v1zw,1,5,1
H6voWLwNSRdYlAm8OzoLfw,5,4,0
W3wXo6Geg2jgDvuwXqJcow,5,0,0
7l22RX3WIY-PcpoqzFy_2Q,5,2,1
DUVmunXASH067sBf16sBVQ,3,0,0
gnsmbJ6ILo9qorOnz455tQ,3,0,0
QmqTp3bNsUWj04OW_VrHKw,5,0,0
d2he8XbIu1S6PrPFrLNIeQ,4,0,0
805uOPnBSJqIQUGu_jSIng,4,0,1
JA-cO24pEpeplXjpvJXsbw,5,0,0
mbkmRswtvM_5jxOmwDgfdA,1,1,1
MTrUaGoxsXLtt5RtRjVMjw,5,1,1
cbnNuZu1ErY1yEfqqzY0JQ,3,0,2
PSzSSFUbqlRjTd_cf37yXw,4,0,0
39yaRDz7WZ_gl9TnQLJFZQ,4,0,0
YYUT7wgJu9nw1QollYEPGQ,3,0,0
F4yBCgjaX0yrl9p4aA_7mg,4,0,0
RFg2pE_28bpUfNiO_zFnVw,3,0,0
UM3NxjixGAo4udjHbl8uPA,1,0,0
K7k_EpJvpVla9xL6cSwOsw,3,0,1
Mxpwr_QTBP4Sj2PCpoghsw,5,1,0
SmOXZWYU6vFJZv0nYtoAaA,2,0,0
LNIV_GGDoO_Zf3pussvlLA,4,0,0
HHew-DiqCvcjKtFyd4REYg,5,1,0
6F7CMzqwywODdPrSsTXczg,3,0,0
R5EViqmZvajwx9KAgIaV6Q,5,0,1
fTkVya_vyr8OwWkpDNyk1w,1,0,0
jj8sXZ5HsmZVpZF0ZJothw,5,0,0
DYf3McCj1qR1I2rHY0KyLA,4,0,0
qU2-MfUlK_yZ7skBtIvJAw,3,0,0
-DOPj3twXa38Wey7E-glFg,1,1,0
fuTYEmaOomHGQz9KmiX_KQ,1,0,0
tIKcsoxhOv0UoiRIfmeodg,4,4,1
ZI0zQiRDSAQdWHFwE3mZZw,3,1,0
1UDtqnE4eLMRPG3vUqGhGw,5,3,2
9myBQFJIzfhM0D-vRJEbfA,4,1,0
vrn3H2rF2L0y00bm43Jbbw,5,0,0
SfRjLSHZnun98Y9hfJDsRg,5,1,0
JUVbXeGD3vn9O04mttx2Vg,3,0,0
CRpanoV0xx92rsrEdBdS9w,2,0,0
8HVIsMhYjB9ER3bUkzZ39Q,5,1,0
V0KTYN8uoUzUKr3mAJp7zg,5,1,0
Bz-OS9AhiiZ3kuu3bpn2hA,1,0,0
3f46zeDytNN2e3tpE457oQ,4,0,0
gv7MQiFTcRMH_GVYR0d8gQ,4,0,0
2hYls_mcRu85xz9IRXb_xA,4,0,0
0bPnIZRDtAGX2N_rfLrAhQ,4,2,1
6KTI1gbbj7-QSS_oqwJljg,1,3,0
5h82OUz3T-_9rKEeXR2Org,4,0,0
WR2XzEH8aBxGBarkWU82GQ,2,0,0
BcqaJAmlYs6Y3xBHCTM9LQ,5,0,0
1G5PAxRMGphvunaHq1SErg,5,0,0
caLioZ3b9KVzanG-hfa8Nw,4,0,0
7-CBx6QqE3VXV_QXGu1Q1w,4,1,2
yGWhwKw-keyAX--gCB1iLw,4,1,0
w1Cnkw6yhhqZfA-jWDULIw,1,3,0
ICSwoehS4ccNR3HjVuO7vQ,4,0,0
Y4LD6mKhxNPNfBBVda5tiQ,1,3,0
9tJ-bPiT5e2vmaqjaY3LUw,4,1,0
XllhoG38WsJ6fwkxkka3Xw,5,3,1
jjM_H_iywDgDfWlvWMvc2A,5,0,0
RQe7ov53cFyE0Ai-Nfyq1A,5,0,0
EDhKpMdQabohc2Dr9TucPw,5,1,0
_WUOiBuHMOOhYnMYyJzmEg,1,0,0
dSFvaUOXApjOkTmF9QIZCA,3,1,0
IxVi4wXglZ1zO_pQvbsxWw,2,0,0
dZA-AZfcHz0L73EE9rssBQ,5,5,1
XYUGH00cauAdOhj2c33ZPA,5,1,0
xEVZ6qwbMe6kDe_AfFSxiA,5,0,0
JjD--BRzjSDp3UOlZIOplA,2,2,0
yN_XoEv8uoKHRdqfQyMlkw,3,2,0
dhjZu-nwZUfkpoREaihDkQ,3,0,0
nqv5Ki0hFErhR-3pb3vP0A,2,4,0
bQ3W2kc07z33qHcnQ_rozg,3,2,0
-VgBmbbb6gA_zXSVuwMSBw,5,0,0
FZzXdiAXLW64IrMkuJ1UOg,3,2,1
avPK09WrEZbG5YGMC51RfQ,2,0,0
bU83v7f44YKyBRgIaHB25g,5,0,0
hVHc41ZQG64OHjwC2YCMuQ,5,1,0
SeXwm6HmllaqdQg7IMYIqQ,5,0,0
49riwcyubx3xjcnGJS3Q4A,4,0,0
uKGx1zn3C3uiW3u-gtBUZQ,5,0,0
CNmcjurrlt3F8xu-2DJacQ,4,3,1
gcGT0LCzZDxtiMMPSh2VlA,4,0,0
o46cTEn1577aqBtn5AX9Ag,3,0,0
nunZArBDNKmRzYV-1HvSRQ,4,1,1
XTrkCWewmhy_2179aoqeCA,4,0,0
cPLyETTpkv_tmDLO0RkyQQ,2,0,0
K6wqRm67yUhSvfWfndF3tg,5,0,0
97ze087KTh4S5jiAOhf_EA,5,0,0
tXHN07rElytnVfZdwdzLug,5,0,0
_1AlgcbYPm-FVE7c21LiUQ,4,0,0
XKW_-kKEbt8Vt3W3LVy4Og,5,0,0
CmJb1uzDpK0pbeAW5BVaqg,5,5,0
kqeUiVH1oWDPZnp2ifSHEQ,5,0,0
rNAIzNfRP5714GaMAb92cA,5,0,0
QKVnzGOAlVh-jVptfsSK0Q,4,0,0
_bN1yJMAopmtKtiOIzQxHQ,4,0,0
U_tHAcCgSLoS1ENwjKJ7sQ,5,0,1
4LUF_wP5X4huIl0dNsSLOA,2,1,0
W0dVstA6LEuRjA08nbp4Mg,5,0,0
cLuJQTUogf7ZOpuRvlxS4w,1,2,0
ucLXdpiklFjusSvnepMeXg,1,0,0
ae96kj60Sc4vlSWohUr0kw,5,0,0
-LrdF6mSC4x6khxk--Dv6A,5,0,0
7ad5HZufOiZzMqgft0yvtw,3,0,0
KehlWwCquncHjGwovgilOQ,5,0,0
8iV4pUrb25oOixf13Lzmkg,4,0,0
bj0qL2OM-gBNFtBAOdHYPw,5,0,0
u89gBHVnSLicVeHvgZka2g,3,1,0
FrSv_zsmJ7RqrHm8r-Fk7A,5,1,0
OHkRbGIlM-GXWAy5ufKvWQ,5,2,0
SNwFlGW-H1zX3OO-FzGSUg,4,0,1
fG7SqDDpxBV5iR1Dqb7gYA,1,0,0
VTIi6MoSYxnIfI8xpcnCLQ,5,0,0
TPx2etKQsVopFUM4RHqY1w,5,0,0
CGyq1xRXmQKsdwon_-0tfA,5,2,1
2_R1P0dxuku-fQo-NH2ZBw,4,1,0
H5dqB9p-AmTShUvQ-QiXng,5,1,0
tZVcjqajYYkiEeY_8vnGzQ,4,1,0
e7zdU-5ZBLXAUqbaA2sBRQ,5,0,0
uA62CA8eBsTeukPFHXBemg,5,0,0
lN1uorwCjyGFEBfVKgrxhw,4,1,0
JjprBEaYDw56bajsg0QREQ,5,0,0
3mc6QoM5iE8JnUikCNFiPA,2,2,0
Y2hcgyMlkNK4-1vpEjdNqw,5,0,0
oqv1u_zmxb3DOm8HU9pIRg,4,1,0
ycSsGahyEPSEdMQJKAo6JQ,5,0,0
9zz2rz23mp9p_6sfCpD3jw,2,0,0
cxgJOVYpWHutNWYLdU3leA,4,4,2
mnO6nen2dIgea8fcNsKIUA,2,2,0
2PqX9BC5EsdrRXo87ohRsg,2,0,0
gEMlgRbz5KaNpaQeEpSH0A,3,0,0
jgC9cn27Rq_ws1Peb2eg0g,3,0,0
Ggm4dQ4dcNAm3Swi4lFk-A,4,1,0
Y7XaFC1j8QC3nxgHhW9mxA,5,0,0
Dd8KO0lNaMeEQHjvU1PPPA,4,0,0
77cJZBb-KT5tok2eFKdcdg,5,0,0
qJBxQj1ESHNpwlsMqo4-cw,5,1,0
53rh3kwvC2xRmu9niBSjhA,2,2,0
hME2ZZxRjGqRBRbEmEswow,5,6,0
IX_pbi1BVtsdqk5HoGawIw,5,0,0
zcI89bn6aSHlSN_qED-zIA,3,0,0
SRubxQ1sNI6wIYajeVC4jg,5,7,1
LkoQkaI0NhvIsrAo2VIrLA,4,2,1
s0tmmG4OTyrW2o5x6vWX4w,5,0,0
bu-EoVgHJgnvAVui5R40Dg,3,1,0
tuzLNO29qnF8x6BDj7lNkg,1,5,2
47I_fJnINMKLP4-Yj-YQRA,2,0,0
8XGHLg3Ugpvr3VB9E6tARg,5,0,0
AfbajaS_HxVyn9SCYPACCg,5,3,1
zzGLrV1l8ICMm56NvMbVEw,3,0,0
lEywKWP9glkaX61miuWwkQ,2,0,0
U_la_h9TFzpDNert2sUZ_Q,4,3,0
owOqY7f_clm_UleVZAdYEA,4,0,1
Gcsy40-8xKWn9ArhzIEQXg,5,0,1
IYQBhkysWeqolIySuxb72g,3,0,0
UAUekkI9oEZjNxohKCwZpA,4,4,2
VdS_ohtj1aO5Y7jxo6ywjQ,3,6,5
oDyDakTA2lkLKKsjJkvB-A,3,0,0
AcrnIsCX39q-GtoTxSk62w,3,0,0
darBzlqmrcHMZwGEwHwckw,5,0,0
sweZDY47b88et6iwrOiOqg,3,0,0
tPfBoXRavyDWWVYYfDbO-Q,5,1,0
TtQrKpLefzlZUVA-Db4uig,5,1,0
66UNpkwgVR4DF87iU-DLFg,2,0,0
8QOwg9AnzZdzBKcFd85IGQ,1,0,0
WE_evDPOi_EuV_RtgTKSAg,5,0,0
hhcWjeMiPeF6ChbnCf_qAQ,5,0,0
ZXrL123WQSRQ5iew5YULsQ,4,8,1
9GDIw73TwGjKF4ksAhuemg,5,0,0
glHIf7aPumZgzbVg8hNozQ,5,2,1
PSHhe3hpFlH9f7WiPK8CPQ,2,1,0
cd1iTfNcGI3P0jqEH22lOg,4,0,0
VD5GmR9cR_Eetow40sHLVw,1,5,1
awhgQTkXxbZaUgmA_L-WDA,4,0,0
KLh-kw5sBnbKxSURvpOUzA,5,2,0
LxHFX2rZ7LNkcQybfDqRsA,5,0,0
r9LiILLd5FTv9RVy8tt1_g,1,2,0
WKag22IQQwYl1dSuAXuIiA,3,0,0
yV73W9vY64jON1RsPbGE1w,4,0,0
h7Idp-T0sm6SfwreIJm1qw,1,0,0
bbgscU_ZSK2AO2_murHU9g,5,0,0
Ghmed0I-MFOu6uT9HYfmFQ,4,1,0
BVKr9Amx7iVQVz1zryWAXA,5,0,0
b8GPrmZSp_KwCST3lepwlg,5,0,0
aljKwBoxyjBfYpE4OBL3-w,5,0,0
H7KQ71yg_oKtwOaGtOaDQg,5,2,0
t2L874phsHHsRf_mAtfgPw,1,1,0
TvpoqqEQg_yLDDCqemCczQ,3,2,1
IYz8IdRChHc9y3nogY4OXw,5,0,0
nkLnsErTm-u-Nfrnbj0fHQ,4,1,0
0lTvKiwRbJSOpCX2agR0dA,5,7,4
HCGjGIcIIBoeAVKCu-ot1Q,4,0,0
CaPruhxGpsHiJ_NBCnNGfg,1,0,0
SpwOeS98wIXBokZPQjGKBw,4,0,0
uCfHFx8sHusfhrkZfWhTSw,5,0,0
glMCR5f2qja5HVB0afFnow,5,0,0
6bhRb1fxM6pDGs1tuXyXAA,5,0,0
tKE5dVF1sOic56vKdG3JLQ,5,2,1
WrxT6iK7tKYrl0rIKpcDzw,1,1,0
FL0mwMm33o05MX-gvmX_kA,1,0,0
fxDMbBFKkeFyWG0liMDPOQ,5,1,0
upCHby4X7iqDueXzOTAkRg,5,0,0
UJrFro9qbd2ZTJzoW7YuTw,1,0,0
J0RBrI4OI4IBWT7VKnjYNQ,2,1,1
_VdvcgRCbwJ8qkR58vkkkw,5,0,0
0XdW-St7CTPC5wJbx52u-w,4,1,0
fB9aNHN_4_M0_a-PBbSKyw,3,0,0
eB5lcBV_EHAyizI0K8guuQ,4,0,0
3YQ6Iye1VME9JloWArI7mg,2,0,0
6i57UUGQhpqiE3mvHAnn6Q,1,0,0
c8YjRczx4UMp8VL-H5f9Sg,4,1,0
0o3rWzXDdUw88i55JTLinw,4,0,0
r25sPmdfGikDw5DYpbrIdw,4,0,0
hRTXvr1YZAQj_hSj59CjKg,5,0,0
O1MtazQUSstEVkYeU0XjTQ,4,0,0
TtL4ryVtkG24kEus0dLodQ,4,0,0
zmtwWkxG1_QePmfTzpchzA,5,3,2
350o2zkQWiQ6yT5vxbovKQ,5,0,0
vsu17jlrwcIl2OebG3RxJQ,2,0,0
T72DN7Ar6GY0MgS6eApayw,5,0,0
gWGhOi_D3XMuxJdptFSFgg,3,0,0
Lz6LRFiZObmcpQ_FlFNKwA,1,0,0
bDvxayJXRJX3guUPmjLHZQ,4,3,0
E8t1STUx066u50WVOmkRDg,4,2,1
KVmunSGq0hO8v2eWoyCfKg,1,0,0
8DSNHqPaUV3p842fAjIArQ,1,5,0
5KHe2qJFtNWeC9IYIMbCqg,4,0,0
q4tKgCwbuFPi5vU1EnE7hw,4,1,0
pe8hv-T7-LyliHZPfMLm0w,4,1,1
M82iRf7BYTnkf7VMT4IwJA,5,0,0
5LpwjUMsD8sPb1Oyi4ND_g,5,0,0
RwNyInvbc1DfmcZKi0Hb2A,2,0,0
kyRnXs0a8N7fGEC-mjzxLQ,4,2,1
aXJZVlAnRt-6qH3N_AnwrQ,5,0,0
JZKTH_ltrayNaggxtzIm6g,3,1,0
vPGvyBGh9J5ZPvpUQ63Llg,3,0,0
VLChTM3AM9RFlZVWAu6HTA,4,0,0
d3oLfbK0U5VF8zk0oUK1RQ,5,2,0
lEjUtathoor_ONgrJ8Bp1g,5,0,0
XUN7J-DRjqwgbdDT4blJrw,1,2,1
1f_Dh39sZol9OSo84byBiQ,2,0,0
cFtsmRtPLVq9u7CcwkC5jQ,5,0,0
CxN_ER2IXy65OX5hZkJGuA,2,1,0
xgUXth3unNWuNhXxwOsX1Q,1,0,0
IE3l1Vuz_ZmLOc9GwK9Qng,3,0,0
JMBZenkQEYM2d55GQ7XdTw,3,0,0
Ssp6cBxvn-q6w0TOnMKruQ,3,1,0
Eq86JafPpZmnYXN4Xhy2Aw,3,0,0
qF6kKVJWSJnvOEygKTTd7Q,5,3,0
034y9XVfNqRvy87WMpobCg,2,0,0
WnX7Xy1WxNlchZe1mtm40g,5,0,0
a5XaGOEV7R2iG_KgKmG_XQ,5,0,0
VmyNH7xiVXSo3FZ1-irSTQ,5,1,0
_AjKjqeNXi44Bhm886bQbA,5,1,0
94lOXyAZmlbm62QEjvwMAA,1,0,0
ixncYmtBFS3jwqUuSLoGqQ,5,3,2
E3XAmCBQF6PNfzqO3u0COw,5,0,0
qG2qbrYVavLiixd2yB3nhw,4,1,0
ZUc7SfdLG3J_Ag81VJ1YMA,5,0,0
zWZtgVRUV4I3Jftvxw_Edw,4,0,1
a-jEyMUgExZyUV6u71JYiQ,1,0,0
k0Gg2nxWh9Y1rAe5flvMeA,3,2,0
nkXsASKnEv4MnQmEOgRWRw,3,0,0
ewtC0rGKLi502FSm8Y_IWw,4,0,0
q_bRuuSCw4_g4mvt_AjXBQ,5,0,0
CpjD_B6qE6ELLHQt3vX6eg,5,0,0
egns2DIDEqmG7YnNw54RMQ,5,0,0
juSgYGiKiRE7zNQPeCBvCg,3,0,0
tuspeB7t2h5gbt-JMDCJ7w,5,0,0
lxr5RFecpxjEjk2EHHBkBQ,4,0,0
bpJjdleUdRVKEWfrus0JOQ,2,0,0
NE1RlpMdHgD56tu47B9jVA,5,0,0
pZNcWwmqtjPX7-_DJBJbqA,2,0,0
Yk1_b6NI5Plm67pfGJqS0Q,4,0,0
BzM4qEDpZ1uc3mncRY1guw,5,1,0
2TXtHv1iRGWm10fdoLCnRg,5,2,1
kkg1yeHRBLM6y_RReoZTvw,3,2,0
cDwKr9Dpno_Ws6eaNw4AAg,5,2,0
D_-PYLOQ9XohCW5rQ1Kxmw,4,1,0
8aZjNtsu3jIskvgRxepiWA,5,0,0
0QOB11Oacxqrnb2wlkfO6g,1,2,0
OdISynJwrJqsK8Q6KxDBmQ,5,2,0
bTCukdtnr5FXPV5DJLVTOQ,3,0,0
KfI1LaDzzXg_JCuXUwQBOA,1,0,0
EsIckRP64SJ1m0h95MiREw,4,1,0
MIRLo-OkSFsZ2DguMC_2lA,5,1,0
cVNd-OhngjTSUCUUKU2hGQ,2,0,0
UmmRCFCIOgSs0HiysAoroA,3,0,0
ObZq9WuOe2iJkoaUucjWDQ,4,0,0
c5VKCSKmBmv6NNNpEi9hew,5,0,5
G6e4f6JlnyHWPycJ8JmbgQ,4,0,0
PMZ39KflbPxRMHAbbTLDeQ,4,1,0
uiYUWpKLd20kld2pJr8H6g,4,0,0
EUwe8zpzayOOjWvfWfv5Ag,5,1,1
Vd-oZlU17nkFH0Mr8w5D8w,4,1,1
J1cjC0cnH-5_0XG4CUXTPQ,4,0,1
TsI9uyPTv9PR-BOShO99OA,4,0,0
JTXGNOTYmWaBy0MpsAx-Dw,5,2,2
z4ZgmtAOLY4B7MlBZDqc7A,3,0,0
dzMMcP_o_v0DCmXnptbzpg,5,0,0
01gNag_xIKZ0KG_-rYaX6Q,4,0,0
LWAUTuDIHp9Pn3Zhmv4H4A,1,7,1
N9k5te9agHYnimfjwXX-mg,3,0,0
ktRE6F0iwrFva_6gbn71YQ,3,2,0
i8puYDt9Y6aIuMblcAgFKQ,5,0,0
yfqH3bPHscIw_GPm0pYbpA,5,1,0
_Kws4oJpFPU0JqMWKu5-VA,5,0,0
PRb0WTAoYl3TGrMqxoyVDg,4,1,0
x-IkejpXik9CnViptePh4A,4,2,1
7c9IvPJKOtZbgQH4V-w85w,5,7,2
NjUoluSJaEZ6xjtgUsIXFQ,1,6,1
qqH8W4TBcoAhOLwox3jlPg,4,0,1
imC2L7LIGTPgX2GN0wQVPg,1,2,0
-BxQGrafktrbVxAn1yWelA,5,1,0
n5bgAtjE_G9s0CzA4Z_H3g,1,6,1
gYDI9nkQNnGiE81p0jQoiQ,5,0,0
q6MrjSUrCizOfZC9vmEtGQ,5,3,2
Zlf79lBuPTDzk74STtL0uA,4,2,1
fsby2ESDRW-fEcGVigfXgQ,5,2,2
chFJVi9-jLPl8SRVVX571A,5,0,0
Kk_WBa2xWw8ioH89PwWVQA,4,2,2
BugYm9Xy0cKpG9KDAmRIVw,4,0,0
G2hjumag2AasJDI8cPZBbw,4,3,1
Y2tAmOBOHKo-7QuZ16J7NQ,1,0,0
WyCSRcn3t6FeYhE8cFZMxg,1,0,0
nREz34PlIJ1NrQRASNQhAg,5,0,0
95NGOPu0MfOGWZHvYTYgrQ,1,3,1
nV8dujomsq3oncuG5yQT7g,4,7,0
nZND_csLz_jv5zE7BeDFjw,4,0,0
6vpQAaL2VSqg-S12HBzSdQ,4,0,0
B20cChgqgQWCagO2dbx_WQ,1,2,0
tcD-YYsY6FZjTcJiBd-HLw,3,0,0
AhmYFjXbUJyysibaRnE3aw,1,0,0
NjJseKaQ3_0cT4bRAneW9A,2,1,0
1HueVHQhX7N1hfChiJ-lxQ,5,0,0
lOuIjyyKv-YJOQO8EUhgxg,3,2,0
fOBpxw1nrXMcF0ndsUIeXA,4,0,0
3PKTpGmAYeRAvQfdZaY1PA,5,1,1
4kU3wSFo9T7OpqUV-2WRug,5,0,0
Fh1JbXDeh_dUCxa_DoUf7g,2,1,0
_k7tLuW9ZQ3GP60ZY2qv5A,4,0,0
-8qc6XcxB2u69fCt_eInwQ,5,1,0
eVJRnsnnS1DGw9182w4ScA,1,2,1
UmIG9BYICpUTCwsXXN-xiA,1,1,0
